sequenceID,min.log.lambda,max.log.lambda
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr10:18024675-38818835,10.5315840088758,10.5713328317641
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr14:19050000-107289540,14.8916095246331,Inf
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr4:75452279-190000000,10.8680161366495,11.8880140440798
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr5:49600000-91636128,13.3579074877076,Inf
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.0412965563127,10.1551480155547
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.8956417524418,11.8440528748751
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.76517497519328,10.1667904643468
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.44375786274314,10.6015064737603
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr10:18024675-38818835,11.9029074708607,12.2891255116842
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr14:19050000-107289540,12.1250929859271,13.3627708499566
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:60000-66170270,10.376826022907,11.5676416300311
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961,11.3835756631892,12.0317983282372
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:75452279-190000000,10.9893649490525,11.9331971232819
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:9324642-31820917,10.3314040704893,10.9945020407069
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr5:49600000-91636128,11.4606661873237,Inf
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr10:18024675-38818835,11.4355561730399,11.6365006533003
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr14:19050000-107289540,12.4504162709647,12.5149381120556
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:60000-66170270,10.9961522475745,11.4763892126809
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961,12.0200239028006,12.272610012214
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:75452279-190000000,10.8413949062091,12.1921225776541
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:9324642-31820917,12.5822020835913,Inf
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr5:49600000-91636128,11.1145906005824,11.1388955585925
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr10:18024675-38818835,9.58061735175969,11.2631812117464
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr14:19050000-107289540,10.3365640489665,11.0373273587973
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:60000-66170270,10.2549058625511,10.6386330156533
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961,8.42799236207337,10.6267495171268
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:75452279-190000000,9.25145856568905,10.8380537127595
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:9324642-31820917,9.32399005819935,10.0187504129159
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr5:49600000-91636128,9.33629366912743,11.3670500431907
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr10:18024675-38818835,9.93559493169602,11.2287507908905
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr14:19050000-107289540,9.87975112833812,11.486335846383
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr3:60000-66170270,10.4872439657779,11.0115712629025
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr3:93504854-194041961,8.51099000589078,10.5168797538585
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr4:75452279-190000000,9.35797549366895,11.4471509585825
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr4:9324642-31820917,9.03417744819066,9.75842368195183
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr5:49600000-91636128,9.56438823135159,11.6555284557292
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr10:18024675-38818835,10.3500939584164,12.0521376034148
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr14:19050000-107289540,11.3630962520559,12.6392883720036
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr3:60000-66170270,10.8900228357392,11.056896736757
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961,9.29972252360532,11.3909823491913
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr4:75452279-190000000,10.2967591886072,11.9324111404818
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr4:9324642-31820917,10.4802785960385,10.8209693505091
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr5:49600000-91636128,10.7808350032568,12.7420301113031
