sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr10:18024675-38818835,0,0,2,6,106,3.77038081846057,4.8320380897413,20794160,498353,0,0,1.09861228866811,1.94591014905531,4.67282883446191,1.56242613786877,1.7633665258478,16.8501827841081,13.1190659468508,-Inf,-Inf,0.693147180559945,1.79175946922805,4.66343909411207,1.32717600921273,1.57526834341214,16.8501827360177,13.119063940243,,,-0.366512920581664,0.583198080782659,1.53975317897557,0.283053383489556,0.454425634534739,2.82436150160709,2.57406643495263
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr14:19050000-107289540,0,0,2,5,249,3.36145001435864,4.71664808425404,88239540,1890320,0,0,1.09861228866811,1.79175946922805,5.52146091786225,1.47280457417171,1.74338263437075,18.2955657311734,14.4522572138843,-Inf,-Inf,0.693147180559945,1.6094379124341,5.51745289646471,1.21237243277583,1.55109839567925,18.2955657198406,14.4522566848734,,,-0.366512920581664,0.475884995327111,1.70791632199672,0.192579128212742,0.438963322336415,2.90665872009425,2.67085057432843
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr4:75452279-190000000,0,0,1,3,105,2.26497458644332,3.74844580510774,114547721,1659153,0,0,0.693147180559945,1.38629436111989,4.66343909411207,1.18325197906665,1.55781736558061,18.5565020801536,14.3218183918686,-Inf,-Inf,0,1.09861228866811,4.65396035015752,0.817563538758728,1.32134130210209,18.5565020714236,14.3218177891517,,,-Inf,0.0940478276166991,1.53771854532458,-0.201426655978758,0.278647358635705,2.92082024361678,2.66178409405944
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr5:49600000-91636128,0,0,1,4,136,2.59867276548401,4.25704080435035,42036128,695533,0,0,0.693147180559945,1.6094379124341,4.91998092582813,1.28056510122983,1.65956828371519,17.5540400207611,13.4524351748445,-Inf,-Inf,0,1.38629436111989,4.91265488573605,0.95500083987697,1.44857427203624,17.554039996972,13.4524337370992,,,-Inf,0.326634259978281,1.59181450560137,-0.0460430590494686,0.370579812049948,2.86528412267776,2.59916003667514
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,0,0,0,1,60,0.766558639541102,1.63960399691348,20794160,113523,0,0,0,0.693147180559945,4.11087386417331,0.569033382590821,0.970628904737787,16.8501827841081,11.6397695472949,-Inf,-Inf,-Inf,0,4.0943445622221,-0.265844080607429,0.494454747382008,16.8501827360177,11.639760738546,,,,-Inf,1.40960664642895,,-0.704299643973352,2.82436150160709,2.4544268869843
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,0,0,0,1,152,0.823616510240194,1.835925769543,88239540,508640,0,0,0,0.693147180559945,5.03043792139244,0.600821622968388,1.04236843397719,18.2955657311734,13.1394977421698,-Inf,-Inf,-Inf,0,5.02388052084628,-0.194050257598888,0.607548860848827,18.2955657198406,13.1394957761446,,,,-Inf,1.61420264720442,,-0.498322677620917,2.90665872009425,2.57562263911963
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,0,0,0,1,73,0.65104740931511,1.53765733646296,114547721,531196,0,0,0,0.693147180559945,4.30406509320417,0.501409880040615,0.931241346963127,18.5565020801536,13.1828882295381,-Inf,-Inf,-Inf,0,4.29045944114839,-0.429172814056374,0.43026004812174,18.5565020714236,13.1828863469955,,,,-Inf,1.45639382304436,,-0.843365490016207,2.92082024361678,2.57891949955954
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,0,0,0,1,70,0.715142127267288,1.70659656597253,42036128,213201,0,0,0,0.693147180559945,4.26267987704132,0.539495950226273,0.995691965898851,17.5540400207611,12.2699953520929,-Inf,-Inf,-Inf,0,4.24849524204936,-0.335273976647327,0.534501074914248,17.554039996972,12.2699906616943,,,,-Inf,1.44656485954777,,-0.626421537454048,2.86528412267776,2.50715649765442
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr10:18024675-38818835,0,0,0,2,115,2.11009167958696,4.8387366963825,20794160,323041,0,0,0,1.09861228866811,4.75359019110636,1.13465220472352,1.7645144543272,16.8501827841081,12.6855376247113,-Inf,-Inf,-Inf,0.693147180559945,4.74493212836325,0.746731396585263,1.57665367351457,16.8501827360177,12.6855345291338,,,,-0.366512920581664,1.5570771281373,-0.29204973470342,0.455304672901925,2.82436150160709,2.5404623308417
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr14:19050000-107289540,0,0,0,2,358,2.26999160467065,5.61156613552927,88239540,1477115,0,0,0,1.09861228866811,5.88332238848828,1.18478741752686,1.88882056006979,18.2955657311734,14.2056020960058,-Inf,-Inf,-Inf,0.693147180559945,5.8805329864007,0.819776133103499,1.72482984911786,18.2955657198406,14.2056014190106,,,,-0.366512920581664,1.77164740174832,-0.198723984407786,0.545128407425711,2.90665872009425,2.65363635295342
