sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,0,1,2,4,44,2.85332324075606,3.25700213627286,20794160,1066642,0,0.693147180559945,1.09861228866811,1.6094379124341,3.80666248977032,1.34893595539174,1.44856518867179,16.8501827841081,13.8800268913557,-Inf,0,0.693147180559945,1.38629436111989,3.78418963391826,1.04848436436108,1.1808071821959,16.8501827360177,13.8800259538345,,-Inf,-0.366512920581664,0.326634259978281,1.33083176460578,0.047345658860551,0.166198257328548,2.82436150160709,2.63045082494971
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,0,1,2,4,43,2.98937443781547,3.44731169650207,74420627,3980588,0,0.693147180559945,1.09861228866811,1.6094379124341,3.78418963391826,1.38363443610772,1.49229980048268,18.1252437194389,15.1969403562609,-Inf,0,0.693147180559945,1.38629436111989,3.76120011569356,1.09506414739152,1.23759470888961,18.1252437060018,15.1969401050418,,-Inf,-0.366512920581664,0.326634259978281,1.32473808618053,0.0908129436453084,0.213169744968299,2.89730564649872,2.72109409870805
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,0,1,2,4,52,2.76341068092982,3.28380706012599,38508932,1909826,0,0.693147180559945,1.09861228866811,1.6094379124341,3.97029191355212,1.32532564223083,1.45484211425243,17.4664007983182,14.4625232200043,-Inf,0,0.693147180559945,1.38629436111989,3.95124371858143,1.01646567077366,1.18900343838008,17.4664007723502,14.4625226963966,,-Inf,-0.366512920581664,0.326634259978281,1.37403039481696,0.0163315815274531,0.173115509529592,2.86027907958597,2.6715606618459
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:37856694-109373470,0,1,2,4,89,3.21218000654839,3.57039404388814,71516776,4090745,0,0.693147180559945,1.09861228866811,1.6094379124341,4.49980967033027,1.43798032995598,1.51959942523458,18.0854426234964,15.2242379074749,-Inf,0,0.693147180559945,1.38629436111989,4.48863636973214,1.16694983640352,1.27267596613977,18.0854426095137,15.2242376630206,,-Inf,-0.366512920581664,0.326634259978281,1.50154895178096,0.154393367293572,0.241121743685573,2.89510733895107,2.72288874094797
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:7239876-34856694,0,1,2,4,69,3.21609535175269,3.52280327545246,27616818,1583133,0,0.693147180559945,1.09861228866811,1.6094379124341,4.24849524204936,1.43890942762294,1.50913199528769,17.1339355291463,14.2749169846805,-Inf,0,0.693147180559945,1.38629436111989,4.23410650459726,1.16816800005402,1.2592570577354,17.1339354929365,14.2749163530218,,-Inf,-0.366512920581664,0.326634259978281,1.44317232700123,0.155436709725369,0.230521910341355,2.84106102867755,2.65850389584167
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr13:19020000-86760324,0,1,2,4,65,2.87004087845815,3.26883615595721,67740324,3482840,0,0.693147180559945,1.09861228866811,1.6094379124341,4.18965474202643,1.35326506989499,1.45134122708081,18.0311922030985,15.0633588980047,-Inf,0,0.693147180559945,1.38629436111989,4.17438726989564,1.0543262730353,1.18443400594675,18.0311921883363,15.0633586108827,,-Inf,-0.366512920581664,0.326634259978281,1.42896758583062,0.0529019591757926,0.169265028372098,2.89210315751044,2.71226521283838
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr14:19000000-107289540,0,1,2,4,113,3.10829859346872,3.5106540710773,88289540,4901302,0,0.693147180559945,1.09861228866811,1.6094379124341,4.7361984483945,1.41300897527407,1.50644216984562,18.2961322100875,15.4050116460982,-Inf,0,0.693147180559945,1.38629436111989,4.72738781871234,1.13407550043536,1.25580236515396,18.2961321987611,15.4050114420708,,-Inf,-0.366512920581664,0.326634259978281,1.55337279175276,0.125817781956448,0.227774703080365,2.90668968224975,2.73469287479881
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr15:29209443-82829645,0,1,2,5,62,3.38096378301596,3.79182043016752,53620202,3217197,0,0.693147180559945,1.09861228866811,1.79175946922805,4.14313472639153,1.47726874196718,1.56691038727453,17.7974364766657,14.9840213523533,-Inf,0,0.693147180559945,1.6094379124341,4.12713438504509,1.21816081175355,1.33284622835787,17.797436458016,14.9840210415237,,-Inf,-0.366512920581664,0.475884995327111,1.41758331264522,0.197342189926904,0.287316676971382,2.87905442771369,2.70698436940693
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr16:46385801-88389383,0,1,2,4,2556,3.32859609449499,20.734529447763,42003582,2199985,0,0.693147180559945,1.09861228866811,1.6094379124341,7.84658997529119,1.46524326184196,3.07890221469009,17.5532654821328,14.6039615546719,-Inf,0,0.693147180559945,1.38629436111989,7.84619881549743,1.20255062185219,3.03180039981957,17.5532654583253,14.6039611001235,,-Inf,-0.366512920581664,0.326634259978281,2.06002918719324,0.184444819286093,1.10915663441908,2.86523999860519,2.6812928001445
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:34725848-62410760,0,1,2,5,83,3.73159293408626,4.1401737564885,27684912,1826879,0,0.693147180559945,1.09861228866811,1.79175946922805,4.43081679884331,1.55426191834279,1.63708688366001,17.1363981657383,14.418120151758,-Inf,0,0.693147180559945,1.6094379124341,4.4188406077966,1.31683520256827,1.4207377571228,17.1363981296176,14.4181196043766,,-Inf,-0.366512920581664,0.475884995327111,1.48587735575302,0.275231284003955,0.351176283964796,2.8412047469566,2.6684857214381
