sequenceID,min.log.lambda,max.log.lambda
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.51853947588879,13.3866852091863
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.0329590594075,12.1486983887696
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.66349528863019,12.8533366624956
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:37856694-109373470,9.65958936861928,11.9496131192456
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:7239876-34856694,8.55833866425997,13.7181725925155
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr13:19020000-86760324,8.49590951100986,10.7359809610705
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr14:19000000-107289540,8.66545341963259,11.8278779674752
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr15:29209443-82829645,10.2972020944873,10.9179005340784
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr16:46385801-88389383,8.4550329002146,12.3811873275813
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:34725848-62410760,7.92904280713053,12.5149274690917
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:62460760-77546461,7.6245435110871,Inf
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr18:18510898-52059136,9.92622885156329,13.9889167761658
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr1:3995268-13052998,8.91839666322278,11.8369800590015
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr2:21178113-87668206,8.01075205636973,11.8829862759634
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr3:60000-66170270,8.60847451434431,13.644251318091
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr4:75452279-191044276,7.91415099389815,13.064525748503
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr6:95830543-157559467,8.04197704194671,12.9251780097754
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr7:100606043-130154523,7.98689017942163,12.5530996286804
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr8:86726451-142766515,8.82345522663876,13.0439850083201
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr9:92678796-133073060,11.3604149761276,12.4967768813686
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr10:18024675-38818835,9.59004816289238,13.1476747690402
