sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,-Inf,1.87833298711824,3,3,2,0,5,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,1.87833298711824,5.34118744102388,3,3,2,0,5,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,5.34118744102388,6.6198532514789,3,3,2,0,5,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,6.6198532514789,7.27430715293756,3,3,2,0,5,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,7.27430715293756,8.23682999397566,3,1,2,0,5,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.23682999397566,8.50021333297443,3,1,2,0,5,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.50021333297443,8.51853947588841,3,1,2,0,5,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.51853947588841,8.52818502687343,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.52818502687343,8.54614827159021,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.54614827159021,8.60795428606764,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.60795428606764,8.72588862318007,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.72588862318007,9.05538091230525,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,9.05538091230525,10.0774438242112,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,10.0774438242112,12.0780383354041,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,12.0780383354041,12.9714744893086,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,12.9714744893086,13.3866852091863,3,0,2,0,5,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,13.3866852091863,13.6626404340849,3,0,2,1,5,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,13.6626404340849,14.1379510692891,3,0,2,1,5,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,14.1379510692891,Inf,3,0,2,2,5,2
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,-Inf,1.85070386826012,8,8,6,0,12,8
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,1.85070386826012,5.40674666983646,8,8,6,0,12,8
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,5.40674666983646,6.71696455809918,8,8,6,0,12,8
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,6.71696455809918,7.40846442869365,8,8,6,0,12,8
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,7.40846442869365,8.76167373539469,8,3,6,0,12,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,8.76167373539469,9.53850935601723,8,1,6,0,12,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,9.53850935601723,9.83311971517025,8,1,6,0,12,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,9.83311971517025,9.99100480338341,8,1,6,0,12,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,9.99100480338341,10.016249220792,8,1,6,0,12,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.016249220792,10.0329590594062,8,1,6,0,12,1
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.0329590594062,10.0505287909514,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.0505287909514,10.1092145604591,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.1092145604591,10.5825570555236,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.5825570555236,11.4207263655646,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,11.4207263655646,11.8435004189839,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,11.8435004189839,11.9910538299412,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,11.9910538299412,12.0712703005987,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,12.0712703005987,12.1486983887785,8,0,6,0,12,0
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,12.1486983887785,12.1497797995542,8,0,6,2,12,2
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,12.1497797995542,12.5130476872644,8,0,6,2,12,2
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,12.5130476872644,13.3531474157025,8,1,6,3,12,4
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,13.3531474157025,14.0367504351911,8,3,6,3,12,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,14.0367504351911,14.1835322371113,8,2,6,6,12,8
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,14.1835322371113,14.4483927675979,8,0,6,6,12,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,14.4483927675979,15.3553852718565,8,0,6,6,12,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,15.3553852718565,Inf,8,0,6,6,12,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,-Inf,1.92390228969156,6,6,4,0,8,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,1.92390228969156,5.41049950275018,6,6,4,0,8,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,5.41049950275018,6.9531015996597,6,6,4,0,8,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,6.9531015996597,8.32090859943146,6,6,4,0,8,6
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.32090859943146,8.49314349165578,6,4,4,0,8,4
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.49314349165578,8.59762057590534,6,4,4,0,8,4
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.59762057590534,8.63852119862512,6,3,4,0,8,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.63852119862512,8.65551122605368,6,3,4,0,8,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.65551122605368,8.66305842388071,6,3,4,0,8,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.66305842388071,8.66349528862569,6,3,4,0,8,3
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.66349528862569,8.66570377032914,6,2,4,0,8,2
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.66570377032914,8.6729577478553,6,2,4,0,8,2
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.6729577478553,8.97697004966823,6,2,4,0,8,2
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.97697004966823,9.43915737179404,6,2,4,0,8,2
