sequenceID,min.log.lambda,max.log.lambda
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr14:19050000-107289540,8.67194728485246,10.3531234073199
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr15:29209443-77800000,9.31017476714935,10.294384674938
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:60000-8636921,9.8694007605602,Inf
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:8686921-32000000,10.2478261865826,13.8888127789549
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr21:43005559-44632664,8.7072431499333,11.0388483615306
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr14:19050000-107289540,9.19240631461949,11.4391618628976
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr15:29209443-77800000,9.91932853960422,11.4294445739376
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:60000-8636921,9.18140595811365,Inf
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:8686921-32000000,11.2767558204435,13.612379526312
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr21:43005559-44632664,8.7989523137513,11.9205387543352
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr14:19050000-107289540,12.0302922370628,13.8760680781886
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr15:29209443-77800000,8.97868397553266,12.2193258506678
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:60000-8636921,10.3388557709143,14.4698736355394
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:8686921-32000000,9.64650012669078,11.551469285913
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr21:43005559-44632664,8.14706519022025,11.0408611663268
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr14:19050000-107289540,10.0484046589162,11.8596310713303
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr15:29209443-77800000,9.23626509316508,12.747439997058
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:60000-8636921,12.1003405012581,15.4231028474715
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:8686921-32000000,10.6224982263779,12.611001502007
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr21:43005559-44632664,9.04108789896039,11.8524674045562
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr14:19050000-107289540,10.0915313323265,11.476381267461
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr15:29209443-77800000,9.27797114696881,12.4487993058805
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:60000-8636921,10.1209688415814,15.1628257539302
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:8686921-32000000,10.6723544110655,12.8062554732511
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr21:43005559-44632664,8.59922807910745,11.4405583720767
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr14:19050000-107289540,8.3947433761876,11.5988576902158
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr15:29209443-77800000,8.78078721766945,11.6234844408029
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:60000-8636921,10.8174921738225,14.0986049277066
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:8686921-32000000,9.58865511881012,11.5100466007683
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr21:43005559-44632664,8.00509927258742,10.630261811428
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr14:19050000-107289540,10.6753818674961,12.4268467347112
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr15:29209443-77800000,9.25922561031563,12.3755058259032
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:60000-8636921,11.1996084912021,14.8612317727069
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:8686921-32000000,10.8936838875181,12.9358122017558
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr21:43005559-44632664,8.32761099699457,11.508726557816
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr14:19050000-107289540,9.81384900716096,11.2810272975995
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr15:29209443-77800000,9.7144869671903,12.2559257107521
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:60000-8636921,11.2971552442122,15.1286465178287
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:8686921-32000000,10.1802080287355,12.2880034624587
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr21:43005559-44632664,8.61237342627354,11.3061795502217
